source,url,title,fetched_at,brand,mpn,attrs,condition,is_kit,kit_module_count,unit_price_usd,kit_price_usd,quantity_available,seller_name,seller_rating_pct,seller_feedback_count,ship_from_country,qvl_status,flags,total_for_target_usd
serper_shopping,"https://www.google.com/search?ibp=oshop&q=HMCG84AGBRA191N+AA&prds=localAnnotatedOfferId:1,productid:11095714480272780181,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",HMCG84AGBRA191N - Hynix 32GB DDR5 5600MHz ECC RDIMM Memory Module,2026-06-28T03:49:38.204294+00:00,,,"{""mpn"": ""HMCG84AGBRA191N"", ""serper_product_id"": ""11095714480272780181""}",,0,1,1368.0,,,Hard Disk Direct,,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=HMCG84AGBRA191N+AA&prds=localAnnotatedOfferId:1,catalogid:6062299969581443552,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",32GB SK hynix DDR5 Server RAM hmcg,2026-06-28T03:49:38.215479+00:00,,,"{""serper_product_id"": ""6062299969581443552""}",,0,1,1187.5,,,ServerSupply.com,,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+HMCG84AGBRA191N+DDR5+32GB&prds=localAnnotatedOfferId:1,productid:8368527891881230136,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Hynix HMCG84AGBRA191N 32GB PC5-44800 DDR5-5600MHz 1Rx4 ECC Memory,2026-06-28T03:49:38.320174+00:00,,,"{""mpn"": ""HMCG84AGBRA191N"", ""serper_product_id"": ""8368527891881230136""}",,0,1,829.56,,,ServerOrbit.com,,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+HMCG84AGBRA191N+DDR5+32GB&prds=localAnnotatedOfferId:1,catalogid:4079026931143541937,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Hynix 32GB DDR5 RDIMM 5600MT/s,2026-06-28T03:49:38.325226+00:00,,,"{""serper_product_id"": ""4079026931143541937""}",,0,1,899.99,,,"Newegg.com - Aeon Micro, Inc",,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+HMCG84AGBRA191N+DDR5+32GB&prds=localAnnotatedOfferId:1,productid:6335269758963323343,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","32GB RAM Replacement for Hynix HMCG84AGBRA186N, HMCG84AGBRA190N, HMCG84AGBRA191N, HMCG84AGBRA623N | DDR5 5600MHz PC5-44800 ECC RDIMM 1Rx4 (EC8) Server",2026-06-28T03:49:38.416335+00:00,,,"{""serper_product_id"": ""6335269758963323343""}",,0,1,933.68,,,Newegg.com - A-Tech,,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+DDR5+EC8+RDIMM+32GB+1Rx4+PC5-56008&prds=localAnnotatedOfferId:1,productid:9521614638255696391,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",SK hynix 32GB DDR5 5600MHz 1RX4 PC5-5600B EC8 RDIMM REG ECC Server Memory | ECC Memory | 3 Years,2026-06-28T03:49:38.536603+00:00,,,"{""serper_product_id"": ""9521614638255696391""}",,0,1,1220.03,,,eBay - ronronnerxxm,,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+DDR5+EC8+RDIMM+32GB+1Rx4+PC5-56008&prds=localAnnotatedOfferId:1,catalogid:11626034939492631677,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Hynix 32GB DDR5 RDIMM 5600MT/s,2026-06-28T03:49:38.541490+00:00,,,"{""serper_product_id"": ""11626034939492631677""}",,0,1,899.99,,,"Newegg.com - Aeon Micro, Inc",,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+DDR5+EC8+RDIMM+32GB+1Rx4+PC5-56008&prds=localAnnotatedOfferId:1,productid:4642888100981936321,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Sk Hynix 32gb Ddr5 5600mhz 1rx4 Pc5-5600b Ram Ec8 Rdimm Reg Ecc Sever,2026-06-28T03:49:38.548619+00:00,,,"{""serper_product_id"": ""4642888100981936321""}",,0,1,985.84,,,eBay - long2207,,,,,[],
serper_shopping,"https://www.google.com/search?ibp=oshop&q=SK+hynix+DDR5+EC8+RDIMM+32GB+1Rx4+PC5-56008&prds=localAnnotatedOfferId:1,productid:4988281240312316560,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Sk Hynix 32gb 5600mhz Ddr5 Ec8 Rdimm Reg Ecc Ram 1rx4 Pc5-5600b Sever,2026-06-28T03:49:38.575297+00:00,,,"{""serper_product_id"": ""4988281240312316560""}",,0,1,1090.44,,,eBay - squaredseller,,,,,[],
ebay_search,https://www.ebay.com/itm/227299460245?_skw=HMCG84AGBRA191N+DDR5+5600+ECC+RDIMM&hash=item34ec1a8495:g:j~sAAeSwLGBp3WAQ,32GB DDR5 PC5-44800 ECC RDIMM (Replacement for Hynix HMCG84AGBRA191N) Memory RAM,2026-06-28T03:49:41.934237+00:00,,,{},new,0,1,933.68,,,atechcomponents,99.7,132017,US,,[],
